Fabricante,Modelo,Valor en Euros
CARVER,4207  AFT CABIN,213800.00
CARVER,4207  MOTOR YACHT,138300.00
ESTABLE,ESTABLE 415 CONSOL,2300.00
ESTABLE,ESTABLE 415 CABINA,2600.00
PIRAÑA,16 ABIERTA,3800.00
PIRAÑA,16 CABINADA,4400.00
ESTABLE,ESTABLE 500 BOTE,2300.00
ESTABLE,ESTABLE 500 CONSOL,3200.00
ESTABLE,ESTABLE 500 PILOTINA,4400.00
PIRAÑA,27,22700.00
CAYMAN,25 OPEN,66100.00
CAYMAN,30 WA,79300.00
CAYMAN,30 FLY,76100.00
CAYMAN,34 FLY,132100.00
CAYMAN,38 WA,157300.00
CELEBRITY,180 B.R.,7900.00
CELEBRITY,190 B.R.,8600.00
CELEBRITY,200 B.R.,11100.00
CELEBRITY,1900 FISH,10200.00
CELEBRITY,210 B.R.,9600.00
CELEBRITY,210 C.C.,11100.00
CELEBRITY,220 B.R.,12900.00
CELEBRITY,220 C.C.,17200.00
CELEBRITY,2300 FISH,13900.00
CELEBRITY,230 B.R.,11100.00
CELEBRITY,240 C.C.,19100.00
CELEBRITY,240 B.R.,16000.00
CELEBRITY,2400 C.C.,17300.00
CELEBRITY,2500 WALKARROUND,17000.00
CELEBRITY,265 SPORT CRUISER,22700.00
CELEBRITY,285 SPORT CRUISER,31500.00
CHALLENGER,CHALLENGER  SKI,15700.00
CHAPARRAL,162 XL,4400.00
CHAPARRAL,178 XL,6400.00
CHAPARRAL,1800 SL,7600.00
CHAPARRAL,187 XL,7000.00
CHAPARRAL,1850 SL,11400.00
CHAPARRAL,185 LE,8600.00
CHAPARRAL,1830 SS,10500.00
CHAPARRAL,1900 SL,12000.00
CHAPARRAL,198 XL,7600.00
CHAPARRAL,198 FISH,7600.00
CHAPARRAL,204 FISH,10200.00
CHAPARRAL,1930 SS,12300.00
CHAPARRAL,1935 SS,12900.00
CHAPARRAL,1900 SX,12600.00
CHAPARRAL,2000 SL,12600.00
CHAPARRAL,2050 SL,13300.00
CHAPARRAL,VILLAIN  II,12600.00
CHAPARRAL,SUNESTA 210,12900.00
CHAPARRAL,2130 SS,13800.00
CHAPARRAL,2135 SS,14500.00
CHAPARRAL,SUNESTA 232,14800.00
CHAPARRAL,224 FISH,13900.00
CHAPARRAL,2100 SX,14500.00
CHAPARRAL,2150 SX,15700.00
CHAPARRAL,234 FISH,15700.00
CHAPARRAL,SIGNATURE   23,25200.00
CHAPARRAL,2300 SX,17000.00
CHAPARRAL,2350 SX,19000.00
CHAPARRAL,2330 SS,16600.00
CHAPARRAL,2335 SS,19000.00
CHAPARRAL,SIGNATURE 240,23900.00
CHAPARRAL,VILLAIN III,25200.00
CHAPARRAL,VILLAIN III ELIMINATOR,31500.00
CHAPARRAL,SIGNATURE 260,29000.00
CHAPARRAL,SUNESTA 252,18400.00
CHAPARRAL,2550 SX,28400.00
CHAPARRAL,2850 S,37800.00
CHAPARRAL,2750 S,36600.00
CHAPARRAL,SIGNATURE   27,36600.00
CHAPARRAL,2950 SX,34600.00
CHAPARRAL,VILLAIN  IV,40900.00
CHAPARRAL,SIGNATURE   28,37800.00
CHAPARRAL,SIGNATURE 29,49100.00
CHAPARRAL,LASER       32,63000.00
CHAPARRAL,SIGNATURE   300,63000.00
CHRIS-CRAFT,156 CAPER,8200.00
CHRIS-CRAFT,167 BR SCORPION,7600.00
CHRIS-CRAFT,17 CAVALIER,9600.00
CHRIS-CRAFT,176 CONCEPT,10200.00
CHRIS-CRAFT,186 BR CONCEPT,11400.00
CHRIS-CRAFT,18  BOWRIDER,10200.00
CHRIS-CRAFT,19  BOWRIDER,11700.00
CHRIS-CRAFT,213 SEA HANK,12600.00
CHRIS-CRAFT,21  CUDY,13900.00
CHRIS-CRAFT,212 VF SCORPION,12600.00
CHRIS-CRAFT,213 VF SCORPION,13900.00
CHRIS-CRAFT,216 SEA HANK,13300.00
CHRIS-CRAFT,216 WA SCORPION,13900.00
CHRIS-CRAFT,217 BR SCORPION,13300.00
CHRIS-CRAFT,23  BOWRIDER,17900.00
CHRIS-CRAFT,23  CUDY,19600.00
CHRIS-CRAFT,250 AMEROSPORT,21500.00
CHRIS-CRAFT,25  CUDY,20200.00
CHRIS-CRAFT,232 CROWNE,21500.00
CHRIS-CRAFT,27  CUDY,25200.00
CHRIS-CRAFT,252 CROWNE,34600.00
CHRIS-CRAFT,315 COMMANDERS,56600.00
CHRIS-CRAFT,272 CROWNE,56600.00
CHRIS-CRAFT,311 VF SCORPION,37800.00
CHRIS-CRAFT,320 AMEROSPORT,59700.00
CHRIS-CRAFT,302 CROWNE,66100.00
CLEAR LINER,460 CAB,3700.00
CLEAR LINER,46O TIM,4000.00
CLEAR LINER,530 CAB,5200.00
CLEAR LINER,530 TIM,5500.00
CLEAR LINER,595 TIM,9500.00
CLEAR LINER,660 WA,10800.00
CLANSHIP,MONO,94300.00
CLANSHIP,39 0PEN,94300.00
CLANSHIP,42 OPEN,119500.00
COBALT,190,6000.00
COBALT,200,7900.00
COBALT,220,8200.00
COBALT,22 T,14500.00
COBALT,232,12000.00
COBALT,233,11400.00
COBALT,252,13900.00
COBALT,253,14500.00
COBALT,272,19000.00
COBIA,188 MONTECARLO OB,8200.00
COBIA,198 MONTECARLO OB,7900.00
COBIA,205 SAN MARINO,9200.00
COBIA,225 SAN MARINO,13900.00
CONAM,THEOREMA 45,206100.00
CONAM,CHORUM 48,266100.00
C.N. BENNASAR,ALCUDIA B,8300.00
C.N. BENNASAR,AUCANADA B,11700.00
C.N. BENNASAR,BENNASAR  32P,13500.00
C.N. BENNASAR,BENNASAR  32,15900.00
C.N. BENNASAR,BENNASAR  37,19700.00
C.N. BENNASAR,ALCUDIA 37,18100.00
C.N. BENNASAR,AUCANADA 37,19700.00
C.N. BENNASAR,BENNASAR 45,40200.00
MYABCA,MYABCA   20 T,8200.00
MYABCA,MYABCA   20 LLAUD LP,10800.00
MYABCA,MYABCA   26,15700.00
MYABCA,MYABCA   26 T,27100.00
MYABCA,MYABCA   28 N,20900.00
MYABCA,MYABCA 26 PESCA,25200.00
MYABCA,MYABCA 26.2 MOT,34600.00
MYABCA,MYABCA 28 PESCA,44500.00
MYABCA,MYABCA 28 CLASS,55300.00
MYABCA,MYABCA   31 DELFIN,34600.00
MYABCA,MYABCA   32,42100.00
MYABCA,MONO,50300.00
MYABCA,MYABCA 32LUXUS,76200.00
MYABCA,MYABCA 32 CLASS,66400.00
MYABCA,MYABCA 32 SUPRA,77400.00
MYABCA,MYABCA 37 CLASS,78600.00
MYABCA,MYABCA 37 LUXUS,79300.00
MYABCA,MYABCA 37 FLY,103800.00
MYABCA,MYABCA   41,70600.00
MYABCA,MYABCA 41 CLASS,112400.00
MYABCA,MYABCA 41 FLY,139500.00
MYABCA,MYABCA 42 FLY TR,149400.00
MYABCA,MYABCA 42 LUXUS,127200.00
MYABCA,MYABCA 52 FLY,185600.00
COPINO,MORRUDA 400,2100.00
COPINO,MORRUDA 500,3300.00
COPINO,LLAUD 25 A,8300.00
COPINO,LLAUD 31 C,15400.00
COPINO,LLAUD 38 P,19000.00
COPINO,LLAUD 38 C,19600.00
COPINO,LLAUD 44 CT,45400.00
COPINO,LLAUD 47 CT,55600.00
CORMORAN,CONTOR 399,3000.00
CRANCHI,15 KING FISHER,2600.00
CRANCHI,15 KING FISHER ESP,3800.00
CRANCHI,MONO,3800.00
CRANCHI,19 HOBBY,11400.00
CRANCHI,20 HOBBY,13900.00
CRANCHI,21 HOLIDAY,15700.00
CRANCHI,216 DERBY,14500.00
CRANCHI,21 ELIPSE,13300.00
CRANCHI,224 CLIPPER,16300.00
CRANCHI,224 CLIPPER CABIN,15100.00
CRANCHI,700 DERBY,17800.00
CRANCHI,250 CLIPPER CRUISER,27100.00
CRANCHI,760 CLIPPER,23300.00
CRANCHI,25 G T,30200.00
CRANCHI,24 TOURCHESE,25200.00
CRANCHI,25 PERLA,34300.00
CRANCHI,27 SUPER,36000.00
CRANCHI,8.40CORALLO,42100.00
CRANCHI,ZAFFIRO 32,69900.00
CRANCHI,31 ENDURANCE,45400.00
CRANCHI,29 GIADA,52200.00
CRANCHI,32 CRUISER,50300.00
CRANCHI,GIADA 30,51100.00
CRANCHI,31 ACQUAMARINA,56600.00
CRANCHI,31 ACQUAMARINA (10.4),88900.00
CRANCHI,ZAFIRO 34,70600.00
CRANCHI,SMERALDO 37,98800.00
CRANCHI,SMERALDO 36,100700.00
CRANCHI,40 MEDITERRANEE,125900.00
CRANCHI,41 ENDURANCE,138500.00
CRANCHI,ATLANTIQUE,150900.00
CRANCHI,ENDURANCE 39,92500.00
CRANCHI,MEDITERRANEE 41,123500.00
CRANCHI,41 ENDURANCE (12.95),170100.00
CRANCHI,ATLANTIQUE 40,148200.00
CRANCHI,ATLANTIQUE 48,243000.00
CROWNLINE,182 CD,5700.00
CROWNLINE,210 CCR,13300.00
CROWNLINE,225 CCR,14200.00
CROWNLINE,250 CR,23900.00
CRUISERS,2470 ROGUE,17300.00
CRUISERS,2420 ARIA,16000.00
CRUISERS,2870 ROGUE,32600.00
CRUISERS,3075 ROGUE,44800.00
CRUISERS,3075 ROGUE V-DRIVE,46000.00
CRUISERS,3120 ARIA,53500.00
CRUISERS,3175 ROGUE,52900.00
CRUISERS,3375 ESPRIT DRIVE,56200.00
CRUISERS,3375 ESPRIT,56600.00
CRUISERS,3575 ESPRIT,61800.00
CRUISERS,3575 ESPRIT DRIVE,63000.00
CRUISERS,3580 FLY BRIDGE,63000.00
CRUISERS,3585 FLY BRIDGE,80200.00
CRUISERS,3650 AFT CABIN,75500.00
CRUISERS,3775 ESPRIT,66100.00
CRUISERS,3870 ESPRIT,107500.00
CRUISERS,3950 AFT CABIN,100700.00
CRUISERS,4270 ESPRIT,110000.00
CRUISERS,5000 SEDAN SPORT,359400.00
CHEYENNE,60S,2200.00
CHEYENNE,MY 60 ABIERTO,2200.00
DORY,13  EUROSPORT,4400.00
DORY,15  EUROSPORT,5000.00
DORY,17  ANGLER,9600.00
DIPOL GLASS,D 400 FIRST,8100.00
DIPOL GLASS,CALA 400,11200.00
DIPOL GLASS,CALA 400 FULL,13200.00
DIPOL GLASS,CALA 450,11800.00
DIPOL GLASS,H 450,13400.00
DIPOL GLASS,CALA 450 FULL,13600.00
DIPOL GLASS,H 510 FRAGATA,14800.00
DIPOL GLASS,H 510 FRAGATA FULL,16600.00
DIPOL GLASS,580 CP OOPEN,24100.00
DIPOL GLASS,580 CP SPORT,25800.00
DIPOL GLASS,580 CP TIMONERA,26800.00
DIPOL GLASS,P580 PESCADOR,20200.00
DIPOL GLASS,P580 PESCADOR FULL,22100.00
DIPOL GLASS,600 CP OPEN,26500.00
DIPOL GLASS,600 CP SPORT,28900.00
DIPOL GLASS,600 CP TIMONERA,30400.00
DIPOL GLASS,680 FOREÑO,26700.00
DIPOL GLASS,680 DIVING,27900.00
DIPOL GLASS,680 SPORT FISHING,30200.00
DIPOL GLASS,D 25 CC,52500.00
DE ANTONIO YACHTS,D28,101700.00
DE ANTONIO YACHTS,D36,231200.00
DE ANTONIO YACHTS,D42,327800.00
DE ANTONIO YACHTS,D50,445000.00
DOQUEVE,MONO,4400.00
DOQUEVE,185 IB,8200.00
DOQUEVE,216 IB,12000.00
DOQUEVE,230,16300.00
DOQUEVE,FISHERMAN  280,22100.00
DOQUEVE,250 SC,25200.00
DOQUEVE,TABARCA    780 L,36000.00
DOQUEVE,270 SC,30200.00
DOQUEVE,FISHERMAN  300 L,39700.00
DOQUEVE,MARATHON   900 L,53500.00
DOQUEVE,POKER      310,50300.00
DOQUEVE,300 SC/SE,44800.00
DOQUEVE,TRAINER    370,76100.00
DOQUEVE,VENECIA   1150,81800.00
DOQUEVE,EMBASSY    415,94300.00
DORAL,216,14200.00
DORAL,240 CC,23900.00
DORAL,300,94300.00
DRACO,1600 DAYCUB DC,8200.00
DRACO,1600 SUNTOP,5000.00
DRACO,1600 TL,5000.00
DRACO,1800 DAYCUB DC,11400.00
DRACO,1800 SUNTOP ST,10200.00
DRACO,2000 DAYCUB DC,13300.00
DRACO,2100 SPORTCAB,19000.00
DRACO,2200 TOPAZ,20900.00
DRACO,2300 SUNCAB DC,28400.00
DRACO,2400 STYLING,32800.00
DRACO,2500 CABIN,44200.00
DRACO,2500 TWINCAB,44200.00
DRACO,2900 STAR,53500.00
DRACO,2700 STERLING,63000.00
DRACO,3000 SUNBRIDGE,63000.00
DRACO,3400,107000.00
DUCAUTO,FLASH MINI,3200.00
DUCAUTO,FLASH FIESTA,3800.00
DUCAUTO,FLASH SPORT,4400.00
DUCAUTO,HOLIDAY,4400.00
DUCAUTO,PESCADOU  CABIN,3800.00
DUCAUTO,SUPER  OLIMPIC,4400.00
DUCAUTO,CHALLENGER V 470,2600.00
DUCAUTO,CHALLENGER,5700.00
DUCAUTO,BAHIA,5700.00
DUCAUTO,LIDER  VAGABUNDO,2900.00
DUCAUTO,FESTIVAL EXCEL,12000.00
DUCAUTO,SUPER  PESCADOR,5000.00
DUCAUTO,FLORIDA  V  499,8200.00
DUCAUTO,FESTIVAL,5700.00
DUCAUTO,FESTIVAL EXEL,7000.00
DUCAUTO,LA  SARDINA,3200.00
DUCAUTO,FESTIVAL V 499,3500.00
DUCAUTO,ECUADOR,8900.00
DUCAUTO,FJORD  650  SE,12600.00
DUFOUR,ACM ELITE 31,62700.00
DYNASTY,REGENCY 220 FYSHER,37500.00
ELAMD,20,16000.00
ELAN,401 ELAN,2000.00
ELAN,435 GT SPORT,4400.00
ELAN,450 GT FAMILY,3800.00
ELAN,490 P,3800.00
ELAN,495 GT FAMILY,4400.00
ELAN,495 GT FISHERMAN,4400.00
ELAN,495 GT SPORT,5700.00
ELAN,570 GT FISHERMAN,8200.00
ELAN,570 GT FAMILY,8200.00
ELAN,600 CAB,8900.00
ELITE  CRAFT,20 RIVIERA,42100.00
EVO YACHTS,43,369400.00
EVO YACHTS,R4,575700.00
EVO YACHTS,R4 WA,441500.00
EVO YACHTS,R6,1000.00
EXCEL,175 SX,9900.00
EXCEL,175 SSX,10200.00
EXCEL,19 DX,6400.00
EXCEL,18 SLCB,9900.00
EXCEL,19 SSX,10800.00
EXCEL,21 DX,8200.00
EXCEL,21 SX,12600.00
EXCEL,21 SL,12900.00
EXCEL,23 FISH,18400.00
EXCEL,23 SE MID CABIN,26500.00
EXCEL,26 SE MID CABIN,32800.00
FAETON,MONO,5000.00
FAETON,551 MORAGA,5400.00
FAETON,555 SCAPE,8200.00
FAETON,620 CC,5000.00
FAETON,550,4400.00
FAETON,590,6400.00
FAETON,620 MORAGA,12000.00
FAETON,CALIMA 620,13900.00
FAETON,700 SF,15700.00
FAETON,800,15700.00
FAETON,CALIMA 710,17000.00
FAETON,710 MORAGA,17000.00
FAETON,700 MORAGA eje,23900.00
FAETON,710,17000.00
FAETON,840 M,61100.00
FAETON,780 MORAGA,24600.00
FAETON,780 SPORT,25600.00
FAETON,930 MORAGA,59600.00
FAIRLINE,21 SPRINT,18400.00
FAIRLINE,21 WEEKEND,17000.00
FAIRLINE,23 HOLIDAY,13300.00
FAIRLINE,24 CARRERA,37200.00
FAIRLINE,26 SUN FURY,31500.00
FAIRLINE,27 TARGA,39700.00
FAIRLINE,29 TARGA,67900.00
FAIRLINE,31 CORNICHE,73700.00
FAIRLINE,32 PHANTOM,59700.00
FAIRLINE,28 TARGA,63000.00
FAIRLINE,31 TARGA,66100.00
FAIRLINE,33 TARGA,64200.00
FAIRLINE,30 TARGA,60900.00
FAIRLINE,34 TARGA,103800.00
FAIRLINE,37 TARGA,108100.00
FAIRLINE,36 SEDAN,94300.00
FAIRLINE,35 CORSICA,84300.00
FAIRLINE,39 TARGA,125900.00
FAIRLINE,37 PHANTON,93900.00
FAIRLINE,40 TARGA,142300.00
FAIRLINE,36 TARGA,110000.00
FAIRLINE,38 PHANTON,163500.00
FAIRLINE,42 PHANTON,176100.00
FAIRLINE,43 YACHT,195000.00
FAIRLINE,41,176100.00
FAIRLINE,42 TARGA,163500.00
FAIRLINE,43 SCUADRON,253200.00
FAIRLINE,43 PHANTON AC,247200.00
FAIRLINE,43 TARGA,188300.00
FAIRLINE,50 YACHT,251500.00
FAIRLINE,48 TARGA,195000.00
FAIRLINE,50 SCUADRON,322600.00
FAIRLINE,55 SCUADRON,389000.00
FAIRLINE,52 SCUADRON,402100.00
FAIRLINE,59 SCUADRON,442100.00
FAIRLINE,65 SCUADRON,778100.00
FALCON,1800 LE/BR,7400.00
FALCON,1800 BR/CB,7700.00
FALCON,2000 BR,9600.00
FALCON,2000 CUDDY,10800.00
FALCON,2270 BR,13300.00
FALCON,2270 CUDDY,14500.00
FALCON,2500 CUDDY,17800.00
FALCON,2500 BR,14800.00
FELCO,DELFIN 460,3700.00
FELCO,DELFIN 520,5000.00
FERRETI CRAFT,27,47300.00
FERRETI CRAFT,34 FISHERMAN,125900.00
FERRETI CRAFT,36 FLYING,163500.00
FERRETI CRAFT,38 ALTURA,163500.00
FERRETI CRAFT,39 FLYING,283000.00
FERRETI CRAFT,40 ALTURA ROADSTER,239000.00
FERRETI CRAFT,42 OPEN,157300.00
FERRETI CRAFT,47 ALTURA S,377300.00
FERRETI CRAFT,44 ALTURA S,452600.00
FERRETI CRAFT,52 ALTURA S,515600.00
FIBRESPORT,400 OCRE,2200.00
FIBRESPORT,41 TAYLOR,3200.00
FIBRESPORT,410 ARTABAN PESCA PASEO,2600.00
FIBRESPORT,415 ARTABAN,2800.00
FIBRESPORT,426 TAYLOR,3800.00
FIBRESPORT,49 TAYLOR,3800.00
FIBRESPORT,485 ARTABAN,4600.00
FIBRESPORT,50 TAYLOR,4100.00
FIBRESPORT,51 TAYLOR,4400.00
FIBRESPORT,480 ARTABAN PESCA PASEO,4400.00
FIBRESPORT,530 ARTABAN PESCA PASEO,5000.00
FIBRESPORT,545 ARTABAN,12600.00
FIBRESPORT,575 OCRE,6800.00
FIBRESPORT,580 ARTABAN PESCA PASEO,5000.00
FIBRESPORT,565 ARTABAN,15700.00
FIBRESPORT,600 ARTABAN PESCA PASEO,11700.00
FIBRESPORT,ONE 650,4400.00
FIBRESPORT,650 OCRE,6800.00
